Brand;Model;Generation;Version
Chevrolet; Monte Carlo; III(1978-1980); Cabrio(1978-1980)
Chevrolet; Monte Carlo; II(1973-1977); Cabrio(1973-1977)
Chevrolet; Monte Carlo; II(1973-1977); Coupe(1973-1977)
Chevrolet; Monte Carlo; I(1970-1972);
Chevrolet; Nubira; PlaceholderGen; Sedan(2002-2012)
Chevrolet; Nubira; PlaceholderGen; Kombi(2002-2012)
Chevrolet; Orlando; PlaceholderGen;
Chevrolet; Rezzo; PlaceholderGen;
Chevrolet; S-10; II(1994-2004);
Chevrolet; S-10; I(1982-1993);
Chevrolet; Silverado; II(2007-2013);
Chevrolet; Silverado; I(1999-2006); Sierra(1999-2006)
Chevrolet; Silverado; I(1999-2006); CrewCab(1999-2006)
Chevrolet; Spectrum; PlaceholderGen;
Chevrolet; Sprint; PlaceholderGen;
Chevrolet; Suburban; GMT900(2007-2014);
Chevrolet; Suburban; GMT800(2000-2006);
Chevrolet; Suburban; GMT400(1991-2000);
Chevrolet; Suburban; 1973(1973-1991);
Chevrolet; Tacuma; PlaceholderGen;
Chevrolet; Tahoe; GMT900(2007-2014);
Chevrolet; Tahoe; GMT840(1999-2006);
Chevrolet; Tahoe; GMT410(1995-1999);
Chevrolet; Tracker; PlaceholderGen; Standard(1998-2004)
Chevrolet; Tracker; PlaceholderGen; Cabrio(1998-2004)
Chevrolet; Venture; PlaceholderGen;
Chrysler; Pacifica; II(2017-teraz);
Chrysler; Pacifica; I(2003-2008);
Chrysler; 300C; II(2012-2018); SedanFacelifting(2015-2018)
Chrysler; 300C; II(2012-2018); Sedan(2012-2014)
Chrysler; 300C; I(2004-2010); Sedan(2004-2010)
Chrysler; 300C; I(2004-2010); Touring(2004-2010)
Chrysler; 300M; PlaceholderGen;
Chrysler; Aspen; PlaceholderGen;
Chrysler; Cirrus; PlaceholderGen; Sedan(1995-2000)
Chrysler; Cirrus; PlaceholderGen; Coupe(1995-2000)
Chrysler; Concorde; II(1997-2004);
Chrysler; Concorde; I(1992-1997);
Chrysler; Crossfire; PlaceholderGen; Roadster(2004-2007)
Chrysler; Crossfire; PlaceholderGen; Coupe(2003-2007)
Chrysler; Daytona; PlaceholderGen;
Chrysler; Grand Voyager; PlaceholderGen;
Chrysler; Intrepid; II(1998-2004);
Chrysler; Intrepid; I(1993-1997);
Chrysler; Laser; PlaceholderGen;
Chrysler; LE Baron; III(1986-1996); Sedan(1990-1994)
Chrysler; LE Baron; III(1986-1996); Coupe(1986-1995)
Chrysler; LE Baron; III(1986-1996); Cabrio(1986-1996)
Chrysler; LE Baron; II(1981-1989); GTS(1985-1989)
Chrysler; LE Baron; II(1981-1989); Cabrio(1981-1988)
Chrysler; LE Baron; II(1981-1989); Coupe(1981-1988)
Chrysler; LE Baron; II(1981-1989); Kombi(1981-1988)
Chrysler; LE Baron; II(1981-1989); Sedan(1981-1988)
Chrysler; LE Baron; I(1977-1981);
Chrysler; LHS; II(1998-2001);
Chrysler; LHS; I(1993-1997);
Chrysler; Neon; II(1999-2003);
Chrysler; Neon; I(1994-1999);
Chrysler; PT Cruiser; PlaceholderGen; Cabrio(2004-2010)
Chrysler; PT Cruiser; PlaceholderGen; MPV(2000-2010)
Chrysler; Saratoga; PlaceholderGen;
Chrysler; Sebring; III(2006-2010); Cabrio(2007-2010)
Chrysler; Sebring; III(2006-2010); Sedan(2006-2010)
Chrysler; Sebring; II(2000-2006); Sedan(2000-2006)
Chrysler; Sebring; II(2000-2006); Coupe(2000-2005)
Chrysler; Sebring; II(2000-2006); Cabrio(2000-2006)
Chrysler; Sebring; I(1994-2000); Cabrio(1994-2000)
Chrysler; Sebring; I(1994-2000); Coupe(1994-2000)
Chrysler; Stratus; II(2001-2006); Sedan(2001-2006)
Chrysler; Stratus; II(2001-2006); Coupe(2001-2006)
Chrysler; Stratus; I(1995-2000); Cabrio(1996-2000)
Chrysler; Stratus; I(1995-2000); Coupe(1995-2000)
Chrysler; Town & Country; V(2007-2016);
Chrysler; Town & Country; IV(2001-2007);
Chrysler; Town & Country; III(1995-2001);
Chrysler; Town & Country; II(1991-1995);
Chrysler; Town & Country; I(1988-1990);
Chrysler; Vision; PlaceholderGen;
Chrysler; Voyager; V(2005-2010); Van(2005-2010)
Chrysler; Voyager; V(2005-2010); GrandVoyager(2005-2010)
Chrysler; Voyager; IV(2001-2008); Minivan(2001-2008)
Chrysler; Voyager; IV(2001-2008); GrandVoyager(2001-2008)
Chrysler; Voyager; III(1995-2000); Minivan(1995-2000)
Chrysler; Voyager; III(1995-2000); GrandVoyager(1995-2000)
Chrysler; Voyager; II(1990-1995); GrandVoyager(1991-1995)
Chrysler; Voyager; II(1990-1995); Minivan(1990-1995)
Chrysler; Voyager; I(1984-1990);
Daewoo; Chairman; PlaceholderGen;
Daewoo; Damas; PlaceholderGen;
Daewoo; Espero; PlaceholderGen;
Daewoo; Evanda; PlaceholderGen;
Daewoo; Honker; PlaceholderGen;
Daewoo; Kalos; PlaceholderGen; Hatchback(2002-2011)
Daewoo; Kalos; PlaceholderGen; Sedan(2002-2011)
Daewoo; Korando; PlaceholderGen; Standard(1999-2001)
Daewoo; Korando; PlaceholderGen; Cabrio(1999-2001)
Daewoo; Lanos; PlaceholderGen; Sedan(1997-2004)
Daewoo; Lanos; PlaceholderGen; Hatchback(1997-2004)
Daewoo; Leganza; PlaceholderGen;
Daewoo; Lublin; II(1999-2004);
Daewoo; Lublin; I(1995-2003);
Daewoo; Matiz; PlaceholderGen;
Daewoo; Musso; PlaceholderGen;
Daewoo; Nexia; PlaceholderGen; Sedan(1994-1999)
Daewoo; Nexia; PlaceholderGen; Hatchback(1994-1999)
Daewoo; Nubira; II(1999-2004); Sedan(1999-2004)
Daewoo; Nubira; II(1999-2004); Hatchback(1999-2003)
Daewoo; Nubira; II(1999-2004); Kombi(1999-2004)
Daewoo; Nubira; I(1997-1999); Sedan(1997-1999)
Daewoo; Nubira; I(1997-1999); Hatchback(1997-1999)
Daewoo; Nubira; I(1997-1999); Kombi(1997-1999)
Daewoo; Rezzo; PlaceholderGen;
Daewoo; Tacuma; PlaceholderGen;
Daewoo; Tico; PlaceholderGen;
Daihatsu; Cuore; VII(2007-teraz);
Daihatsu; Cuore; VI(2003-2007);
Daihatsu; Cuore; V(1999-2003);
Daihatsu; Cuore; IV(1995-1999);
Daihatsu; Cuore; III(1990-1994);
Daihatsu; Cuore; II(1985-1990);
Daihatsu; Cuore; I(1980-1985);
Daihatsu; Materia; PlaceholderGen;
Daihatsu; Move; IV(2007-teraz);
Daihatsu; Move; III(2003-2007);
Daihatsu; Move; II(1998-2003);
Daihatsu; Move; I(1995-1998);
Daihatsu; Terios; II(2006-teraz);
Daihatsu; Terios; I(1997-2005); KID(1998-2005)
Daihatsu; Terios; I(1997-2005); Standard(1997-2005)
Daihatsu;850; PlaceholderGen;
Daihatsu; Applause; II(1997-2000);
Daihatsu; Applause; I(1989-1997);
Daihatsu; Charade; G200(1994-2000);
Daihatsu; Charade; G100(1987-1994);
Daihatsu; Charade; G11(1983-1987);
Daihatsu; Charade; G10(1977-1983);
Daihatsu; Feroza; PlaceholderGen; Standard(1988-1997)
Daihatsu; Feroza; PlaceholderGen; Cabrio(1988-1997)
Daihatsu; Gran Move; PlaceholderGen;
Daihatsu; Hijet; PlaceholderGen; Van(1992-2006)
Daihatsu; Hijet; PlaceholderGen; PickUp(1992-2006)
Daihatsu; Opti; II(1997-2007);
Daihatsu; Opti; I(1992-1997);
Daihatsu; Rocky; II(1993-2001); SoftTop(1993-2001)
Daihatsu; Rocky; II(1993-2001); Standard(1993-2001)
Daihatsu; Rocky; I(1987-1993); Standard(1987-1993)
Daihatsu; Rocky; I(1987-1993); SoftTop(1987-1993)
Daihatsu; Sirion; II(2005-2010);
Daihatsu; Sirion; I(1998-2005);
Daihatsu; Trevis; PlaceholderGen;
Daihatsu; YRV; PlaceholderGen;
DeLorean; DMC-12; PlaceholderGen;
Dodge; Avenger; II(2007-teraz);
Dodge; Avenger; I(1994-2000);
Dodge; Caravan; V(2007-teraz); GrandCaravanFacelifting(2011-teraz)
Dodge; Caravan; V(2007-teraz); GrandCaravan(2008-2011)
Dodge; Caravan; V(2007-teraz); Minivan(2007-teraz)
Dodge; Caravan; IV(2001-2007); Minivan(2001-2007)
Dodge; Caravan; IV(2001-2007); GrandCaravan(2001-2007)
Dodge; Caravan; III(1995-2001); GrandCaravan(1996-2000)
Dodge; Caravan; III(1995-2001); Minivan(1995-2001)
Dodge; Caravan; II(1991-1995); GrandCaravan(1991-1995)
Dodge; Caravan; II(1991-1995); Minivan(1991-1995)
Dodge; Caravan; I(1984-1991); GrandCaravan(1987-1991)
Dodge; Caravan; I(1984-1991); Minivan(1984-1990)
Dodge; Challenger; III(2008-teraz);
Dodge; Challenger; II(1978-1983);
Dodge; Challenger; I(1969-1977);
Dodge; Charger; VII(2015-teraz);
Dodge; Charger; V(2005-2011);
Dodge; Charger; VI(2005-2014); SedanFacelifting(2010-2014)
Dodge; Charger; VI(2005-2014); Sedan(2005-2010)
Dodge; Charger; IV(1982-1987);
Dodge; Charger; III(1971-1974);
Dodge; Charger; II(1968-1971);
Dodge; Charger; I(1966-1968);
Dodge; Durango; III(2011-teraz);
Dodge; Durango; II(2004-2009);
Dodge; Durango; I(1998-2004);
Dodge; Journey; PlaceholderGen;
Dodge; Nitro; PlaceholderGen;
Dodge; Ram; V(2019-teraz);
Dodge; Ram; IV(2009-2018);
Dodge; Ram; III(2001-2008);
Dodge; Ram; II(1994-2003); PickUp(1994-2001)
Dodge; Ram; II(1994-2003); Van(1994-2003)
Dodge; Ram; I(1979-2003); PickUp(1981-1993)
Dodge; Ram; I(1979-2003); Van(1979-2003)
Dodge; B 250; III(1993-2003);
Dodge; B 250; II(1981-1992);
Dodge; B 250; I(1971-1981);
Dodge; Caliber; PlaceholderGen;
Dodge; Daytona; II(1987-1993);
Dodge; Daytona; I(1984-1986);
Dodge; Dynasty; PlaceholderGen;
Dodge; Intrepid; II(1998-2004);
Dodge; Intrepid; I(1992-1998);
Dodge; Magnum; PlaceholderGen;
Dodge; Neon; II(1999-2005);
Dodge; Neon; I(1993-1999); Sedan(1993-1999)
Dodge; Neon; I(1993-1999); Coupe(1993-1999)
Dodge; Shadow; PlaceholderGen; Cabrio(1986-1995)
Dodge; Shadow; PlaceholderGen; Hatchback(1986-1995)
Dodge; Spirit; PlaceholderGen;
Dodge; Stealth; III(1997-2001);
Dodge; Stealth; II(1993-1996);
Dodge; Stealth; I(1990-1993);
Dodge; Stratus; II(2000-2006); Sedan(2001-2006)
Dodge; Stratus; II(2000-2006); Coupe(2000-2005)
Dodge; Stratus; I(1995-2000);
Dodge; Viper; III(2002-2017); Cabrio(2003-2017)
Dodge; Viper; III(2002-2017); Coupe(2002-2017)
Dodge; Viper; II(1996-2003); Coupe(1996-2002)
Dodge; Viper; II(1996-2003); Cabrio(1996-2003)
Dodge; Viper; I(1992-1996);
FSO;1500; PlaceholderGen; Sedan(1983-1991)
FSO;1500; PlaceholderGen; Kombi(1983-1991)
FSO;1500; PlaceholderGen; PickUp(1983-1991)
FSO; Lanos; PlaceholderGen; Hatchback(2004-2008)
FSO; Lanos; PlaceholderGen; Sedan(2004-2008)
FSO; Lublin; PlaceholderGen;
FSO; Matiz; PlaceholderGen;
FSO; Polonez; PlaceholderGen; Kombi(1999-2002)
FSO; Polonez; PlaceholderGen; AtuPlus(1998-2002)
FSO; Polonez; PlaceholderGen; CaroPlus(1997-2002)
FSO; Polonez; PlaceholderGen; Atu(1996-1998)
FSO; Polonez; PlaceholderGen; Cargo(1993-1999)
FSO; Polonez; PlaceholderGen; Caro(1991-1997)
FSO; Polonez; PlaceholderGen; Truck(1986-2003)
FSO; Polonez; PlaceholderGen; Hatchback(1978-1991)
FSO; Warszawa; PlaceholderGen; 223/224(1964-1973)
FSO; Warszawa; PlaceholderGen; 210(1964)
FSO; Warszawa; PlaceholderGen; 201/202(1957-1964)
FSO; Warszawa; PlaceholderGen; M20(1951-1957)
FSO; Żuk; PlaceholderGen;
GAZ;21; PlaceholderGen;
GAZ;24; II(1977-1992);
GAZ;24; I(1970-1977); Kombi(1972-1977)
GAZ;24; I(1970-1977); Sedan(1970-1977)
GAZ;69; PlaceholderGen;
GAZ; Gazela; PlaceholderGen;
GAZ; Sobol; PlaceholderGen;
Geely; Emgrand EC7; PlaceholderGen;
Hummer; H1; PlaceholderGen; Standard(1992-2006)
Hummer; H1; PlaceholderGen; SoftTop(1992-2006)
Hummer; H1; PlaceholderGen; Wagon(1992-2006)
Hummer; H2; PlaceholderGen; PickUp(2005-2010)
Hummer; H2; PlaceholderGen; Standard(2002-2010)
Hummer; H3; PlaceholderGen;
Infiniti; EX; PlaceholderGen;
Infiniti; FX; II(2009-2013); CrossoverFacelifting(2012-2013)
Infiniti; FX; II(2009-2013); Crossover(2009-2012)
Infiniti; FX; I(2003-2009);
Infiniti; G; G37(2007-2013); SedanFacelifting(2010-2013)
Infiniti; G; G37(2007-2013); Coupe(2009-2013)
Infiniti; G; G37(2007-2013); Cabrio(2009-2013)
Infiniti; G; G37(2007-2013); Sedan(2007-2010)
Infiniti; G; G35(2003-2007); Coupe(2003-2007)
Infiniti; G; G35(2003-2007); Sedan(2003-2006)
Infiniti; G; G20II(1999-2002);
Infiniti; G; G20I(1991-1997);
Infiniti; M; III(2010-2013);
Infiniti; M; II(2006-2010);
Infiniti; M; I(2003-2005);
Infiniti; Q30; PlaceholderGen;
Infiniti; Q50; II(2017-2020); SedanFacelifting(2019-2020)
Infiniti; Q50; II(2017-2020); Sedan(2017-2018)
Infiniti; Q50; I(2013-2017);
Infiniti; Q60; II(2016-2020);
Infiniti; Q60; I(2013-2016); Coupe(2013-2016)
Infiniti; Q60; I(2013-2016); Cabrio(2013-2016)
Infiniti; Q70; PlaceholderGen; SedanFacelifting(2015-2018)
Infiniti; Q70; PlaceholderGen; Sedan(2013-2015)
Infiniti; QX; PlaceholderGen; QX56(2004-2010)
Infiniti; QX; PlaceholderGen; QX4(1997-2003)
Infiniti; QX30; PlaceholderGen;
Infiniti; QX50; PlaceholderGen;
Infiniti; QX60; PlaceholderGen;
Infiniti; QX70; PlaceholderGen;
Intrall; Honker 2000; PlaceholderGen;
Intrall; Lublin 3; PlaceholderGen;
Iveco; Daily; VI(2014-teraz);
Iveco; Daily; V(2011-2014);
Iveco; Daily; IV(2006-2011);
Iveco; Daily; III(2000-2006);
Iveco; Daily; II(1990-2000);
Iveco; Daily; I(1978-1990);
Iveco; Turbo Daily 35-12; PlaceholderGen;
Lancia; Delta; III(2008-teraz); HatchbackSeria2(2014-2015)
Lancia; Delta; III(2008-teraz); HatchbackSeria1(2011-teraz)
Lancia; Delta; III(2008-teraz); Hatchback(2008-teraz)
Lancia; Delta; II(1993-1999);
Lancia; Delta; I(1979-1994);
Lancia; Musa; PlaceholderGen; MikrovanSeria2(2011-teraz)
Lancia; Musa; PlaceholderGen; Mikrovan(2004-2011)
Lancia; Voyager; PlaceholderGen; VanSeria3(2015-teraz)
Lancia; Voyager; PlaceholderGen; VanSeria2(2014-teraz)
Lancia; Voyager; PlaceholderGen; VanSeria1(2013)
Lancia; Voyager; PlaceholderGen; Van(2011-2012)
Lancia; Ypsilon; IV(2011-teraz); Hatchback5dFacelifting(2015-teraz)
Lancia; Ypsilon; IV(2011-teraz); Hatchback5d(2011-2015)
Lancia; Ypsilon; III(2003-2011);
Lancia; Ypsilon; II(1996-2003);
Lancia; Ypsilon; I(1985-1995);
Lancia; Dedra; PlaceholderGen; Kombi(1994-2000)
Lancia; Dedra; PlaceholderGen; Sedan(1989-2000)
Lancia; Kappa; PlaceholderGen; Coupe(1995-2000)
Lancia; Kappa; PlaceholderGen; Kombi(1995-2001)
Lancia; Kappa; PlaceholderGen; Sedan(1994-2001)
Lancia; Lybra; PlaceholderGen; Sedan(1999-2006)
Lancia; Lybra; PlaceholderGen; Kombi(1999-2006)
Lancia; Phedra; PlaceholderGen;
Lancia; Prisma; PlaceholderGen;
Lancia; Stratos; PlaceholderGen;
Lancia; Thema; II(2011-2014); SedanSeria2(2013-2014)
Lancia; Thema; II(2011-2014); Sedan(2011-2013)
Lancia; Thema; I(1984-1994); Kombi(1987-1994)
Lancia; Thema; I(1984-1994); Sedan(1984-1994)
Lancia; Thesis; PlaceholderGen;
Lancia; Zeta; PlaceholderGen;
Landwind; CV9; PlaceholderGen;
Landwind; X6; PlaceholderGen;
LDV; Maxus; PlaceholderGen; Podwoziezkabiną(2009-teraz)
LDV; Maxus; PlaceholderGen; Furgon(2009-teraz)
Ligier; JS50; PlaceholderGen;
Ligier; JS RC; PlaceholderGen;
Ligier; JS50L; PlaceholderGen;
Lincoln; MKX; PlaceholderGen;
Lincoln; Navigator; III(2007-teraz); Standard(2007-teraz)
Lincoln; Navigator; III(2007-teraz); L(2007-teraz)
Lincoln; Navigator; II(2002-2006);
Lincoln; Navigator; I(1997-2002);
Lincoln; Zephyr; PlaceholderGen;
Lincoln; Aviator; PlaceholderGen;
Lincoln; Blackwood; PlaceholderGen;
Lincoln; Continental; IX(1998-2003);
Lincoln; Continental; VIII(1995-1997);
Lincoln; Continental; VII(1988-1994);
Lincoln; Continental; VI(1982-1987);
Lincoln; Continental; V(1980-1981);
Lincoln; Continental; IV(1970-1979);
Lincoln; Continental; III(1961-1969);
Lincoln; Continental; II(1956-1957);
Lincoln; Continental; I(1939-1948);
Lincoln; LS; II(2003-2006);
Lincoln; LS; I(2000-2002);
Lincoln; Mark LT; PlaceholderGen;
Lincoln; MKS; PlaceholderGen;
Lincoln; MKZ; PlaceholderGen;
Lincoln; Town Car; III(1998-2011);
Lincoln; Town Car; II(1990-1997);
Lincoln; Town Car; I(1981-1989);
Lotus; Elise; S3(2011-teraz);
Lotus; Elise; S2(2000-2010); Cabrio(2000-2010)
Lotus; Elise; S2(2000-2010); Coupe(2000-2010)
Lotus; Elise; S1(1995-2000);
Lotus; Europa; II(2006-teraz);
Lotus; Europa; I(1966-1976);
Lotus; Evora; PlaceholderGen;
Lotus; Exige S; PlaceholderGen; Coupe(2011-teraz)
Lotus; Exige S; PlaceholderGen; Roadster(2011-teraz)
Lotus; Esprit; PlaceholderGen;
Łada;110; PlaceholderGen; 111Kombi(1996-2008)
Łada;110; PlaceholderGen; 110Sedan(1996-2007)
Łada;110; PlaceholderGen; 112Hatchback(1996-2008)
Łada;2101; 21013(1978-1988);
Łada;2101; 21011(1974-1988);
Łada;2101; 2101(1970-1993);
Łada;2102; PlaceholderGen; 2102Kombi(1971-1985)
Łada;2102; PlaceholderGen; 21021Sedan(1971-1985)
Łada;2103; PlaceholderGen; 21033Sedan(1977-1983)
Łada;2103; PlaceholderGen; 2103Sedan(1972-1983)
Łada;2103; PlaceholderGen; 21035Sedan(1972-1983)
Łada;2104; PlaceholderGen; 21045Kombi(1999-2000)
Łada;2104; PlaceholderGen; 21044Kombi(1997-2003)
Łada;2104; PlaceholderGen; 2104Kombi(1984-2003)
Łada;2104; PlaceholderGen; 210413Kombi(1984-1992)
Łada;2105; PlaceholderGen; 21055Kombi(1999-2000)
Łada;2105; PlaceholderGen; 21051Sedan(1981-1999)
Łada;2105; PlaceholderGen; 2105Sedan(1980-1992)
Łada;2106; PlaceholderGen; 2106Sedan(1976-1992)
Łada;2106; PlaceholderGen; 21065Sedan(1976-1990)
Łada;2107; PlaceholderGen; 21073Sedan(1996-2003)
Łada;2107; PlaceholderGen; 2107Sedan(1982-1990)
Łada;2107; PlaceholderGen; 21072Sedan(1982-1990)
Łada; Kalina; PlaceholderGen; Kombi(2007-2016)
Łada; Kalina; PlaceholderGen; Hatchback(2006-2016)
Łada; Kalina; PlaceholderGen; Sedan(2004-2016)
Łada; Niva; PlaceholderGen; 21312(1995-2004)
Łada; Niva; PlaceholderGen; 2121(1980-2001)
Łada; Niva; PlaceholderGen; 2131(1980-2020)
Łada; OKA; II(1996-2008);
Łada; OKA; I(1990-1996);
Łada; Samara; PlaceholderGen; SamaraBaltic(1994-2005)
Łada; Samara; PlaceholderGen; 2109(1984-2004)
Man; TGE; PlaceholderGen; eFurgon(2021-teraz)
Man; TGE; PlaceholderGen; Furgon(2020-teraz)
Man; TGE; PlaceholderGen; Furgondługi(2020-teraz)
Man; TGE; PlaceholderGen; Furgonbardzodługi(2020-teraz)
Man; TGE; PlaceholderGen; Podwozie-kabinapojedyncza(2020-teraz)
Man; TGE; PlaceholderGen; Podwoziedługie-kabinapojedyncza(2020-teraz)
Man; TGE; PlaceholderGen; Podwoziebardzodługie-kabinapojedyncza(2020-teraz)
Man; TGE; PlaceholderGen; Podwozie-kabinapodwójna(2020-teraz)
Man; TGE; PlaceholderGen; Podwoziedługie-kabinapodwójna(2020-teraz)
Maybach;57; PlaceholderGen; LimuzynaFacelifting2017(2017-teraz)
Maybach;57; PlaceholderGen; LimuzynaFacelifting(2010-2017)
Maybach;57; PlaceholderGen; Limuzyna(2002-2010)
Maybach;62; X223(2021-teraz);
Maybach;62; X222(2002-2021); LimuzynaFacelifting(2010-2021)
Maybach;62; X222(2002-2021); Limuzyna(2002-2010)
Maybach; EQS; PlaceholderGen;
Mercury; Mariner; II(2007-teraz);
Mercury; Mariner; I(2005-2007);
Mercury; Sable; V(2007-teraz);
Mercury; Sable; IV(2000-2005); Kombi(2000-2005)
Mercury; Sable; IV(2000-2005); Sedan(2000-2005)
Mercury; Sable; III(1996-1999); Sedan(1996-1999)
Mercury; Sable; III(1996-1999); Kombi(1996-1999)
Mercury; Sable; II(1992-1995);
Mercury; Sable; I(1986-1991);
Mercury; Cougar; VII(1998-2002);
Mercury; Cougar; VI(1988-1999);
Mercury; Cougar; V(1980-1988);
Mercury; Cougar; IV(1977-1979);
Mercury; Cougar; III(1974-1976);
Mercury; Cougar; II(1971-1973);
Mercury; Cougar; I(1967-1970);
Mercury; Grand Marquis; III(1998-2011);
Mercury; Grand Marquis; II(1992-1997);
Mercury; Grand Marquis; I(1983-1991);
Mercury; Marauder; PlaceholderGen;
Mercury; Milan; PlaceholderGen;
Mercury; Montego; PlaceholderGen;
Mercury; Monterey; PlaceholderGen;
Mercury; Mountaineer; III(2006-2010);
Mercury; Mountaineer; II(2002-2005);
Mercury; Mountaineer; I(1997-2001);
Mercury; Mystique; PlaceholderGen;
Mercury; Tracer; III(1997-1999);
Mercury; Tracer; II(1991-1996); Sedan(1991-1996)
Mercury; Tracer; II(1991-1996); Kombi(1991-1996)
Mercury; Tracer; I(1987-1989);
Mercury; Villager; II(1999-2002);
Mercury; Villager; I(1993-1998);
Microcar; Due; PlaceholderGen;
Microcar; MGo; PlaceholderGen; Hatchback(2015-teraz)
Microcar; MGo; PlaceholderGen; HatchbackFamily(2008-2019)
Microcar; Flex; PlaceholderGen; Furgonotwarty(2015-2019)
Microcar; Flex; PlaceholderGen; Furgonzamknięty(2015-2019)
Plymouth; Breeze; PlaceholderGen;
Plymouth; Colt; PlaceholderGen;
Plymouth; Laser; PlaceholderGen;
Plymouth; Prowler; PlaceholderGen;
Plymouth; Voyager; IV(1995-2001);
Plymouth; Voyager; III(1990-1995);
Plymouth; Voyager; II(1984-2001); GrandVoyagerIII(1995-2001)
Plymouth; Voyager; II(1984-2001); GrandVoyagerII(1990-1995)
Plymouth; Voyager; II(1984-2001); GrandVoyagerI(1987-1990)
Plymouth; Voyager; II(1984-2001); Van(1984-1990)
Plymouth; Voyager; I(1974-1983);
Pontiac; G6; PlaceholderGen; SedanFacelifting(2008-teraz)
Pontiac; G6; PlaceholderGen; KabrioletFacelifting(2008-teraz)
Pontiac; G6; PlaceholderGen; CoupeFacelifting(2008-teraz)
Pontiac; G6; PlaceholderGen; Kabriolet(2006-2008)
Pontiac; G6; PlaceholderGen; Coupe(2004-2008)
Pontiac; G6; PlaceholderGen; Sedan(2004-2008)
Pontiac;6000; PlaceholderGen;
Pontiac; Aztek; PlaceholderGen;
Pontiac; Bonneville; III(1999-2005);
Pontiac; Bonneville; II(1991-1999);
Pontiac; Bonneville; I(1986-1991);
Pontiac; Fiero; PlaceholderGen;
Pontiac; Firebird; IV(1992-2002); Cabrio(1994-2002)
Pontiac; Firebird; IV(1992-2002); Coupe(1992-2002)
Pontiac; Firebird; III(1982-1992);
Pontiac; Firebird; II(1970-1981);
Pontiac; Firebird; I(1967-1969);
Pontiac; Grand Am; V(1998-2006); Sedan(1998-2006)
Pontiac; Grand Am; V(1998-2006); Coupe(1998-2006)
Pontiac; Grand Am; IV(1992-1998);
Pontiac; Grand Am; III(1985-1991);
Pontiac; Grand Am; II(1978-1980);
Pontiac; Grand Am; I(1973-1975);
Pontiac; Grand Prix; VII(2004-2008);
Pontiac; Grand Prix; VI(1996-2004); Coupe(1996-2003)
Pontiac; Grand Prix; VI(1996-2004); Sedan(1996-2004)
Pontiac; Grand Prix; V(1988-1996);
Pontiac; Grand Prix; IV(1978-1987);
Pontiac; Grand Prix; III(1973-1977);
Pontiac; Grand Prix; II(1969-1973);
Pontiac; Grand Prix; I(1962-1968);
Pontiac; GTO; IV(2004-2006);
Pontiac; GTO; III(1973-1974);
Pontiac; GTO; II(1968-1973); Cabrio(1968-1973)
Pontiac; GTO; II(1968-1973); Coupe(1968-1973)
Pontiac; GTO; I(1964-1967); Coupe(1964-1967)
Pontiac; GTO; I(1964-1967); Cabrio(1964-1967)
Pontiac; Le Mans; IV(1988-1993);
Pontiac; Le Mans; III(1971-1981);
Pontiac; Le Mans; II(1964-1972);
Pontiac; Le Mans; I(1961-1963);
Pontiac; Montana; II(2005-2010);
Pontiac; Montana; I(1997-2005);
Pontiac; Sunbird; III(1988-1994);
Pontiac; Sunbird; II(1982-1988);
Pontiac; Sunbird; I(1975-1980);
Pontiac; Sunfire; PlaceholderGen; Cabrio(1996-2000)
Pontiac; Sunfire; PlaceholderGen; Coupe(1995-2005)
Pontiac; Sunfire; PlaceholderGen; Sedan(1995-2005)
Pontiac; Trans Am; IV(1992-2004);
Pontiac; Trans Am; III(1980-1991);
Pontiac; Trans Am; II(1970-1981);
Pontiac; Trans Am; I(1969-1970);
Pontiac; Trans Sport; II(1996-1998);
Pontiac; Trans Sport; I(1989-1996);
Pontiac; Vibe; PlaceholderGen;
Proton;400; PlaceholderGen;
Proton; Impian; PlaceholderGen;
Qoros;3; PlaceholderGen;
Rover;100; II(1994-1998);
Rover;100; I(1990-1994);
Rover;200; III(1995-2000);
Rover;200; II(1989-1995); Cabrio(1993-1995)
Rover;200; II(1989-1995); Coupe(1992-1995)
Rover;200; II(1989-1995); Hatchback(1989-1995)
Rover;200; I(1985-1989);
Rover;25; PlaceholderGen; Streetwise(2003-2005)
Rover;25; PlaceholderGen; Hatchback(1999-2005)
Rover;400; II(1995-2000); Sedan(1995-2000)
Rover;400; II(1995-2000); Hatchback(1995-2000)
Rover;400; I(1990-1998); Kombi(1993-1998)
Rover;400; I(1990-1998); Sedan(1990-1995)
Rover;45; PlaceholderGen; Sedan(1999-2005)
Rover;45; PlaceholderGen; Hatchback(1999-2005)
Rover;600; PlaceholderGen;
Rover;75; PlaceholderGen; Kombi(2001-2005)
Rover;75; PlaceholderGen; Sedan(1999-2005)
Rover;800; PlaceholderGen; Coupe(1992-1999)
Rover;800; PlaceholderGen; Hatchback(1988-1999)
Rover;800; PlaceholderGen; Sedan(1986-1999)
Rover; Mini; PlaceholderGen; Cabrio(1992-1995)
Rover; Mini; PlaceholderGen; Clubman(1963-1980)
